0,59.15291
1,60.22876
2,14.839
3,0.98166
4,4.28219
5,33.32218
6,72.75078
7,14.39271
8,63.92967
9,187.5594
10,44.53053
11,126.4777
12,164.31126
13,100.77152
14,8.34627
15,35.72902
16,32.171
17,382.25638
18,29.59583
19,206.90084
20,384.68852
21,235.9539
22,335.64275
23,244.4656
0,0.59193
1,0.73404
2,0.81581
3,0.76489
4,2.83913
5,87.15238
6,85.91041
7,77.96113
8,6.64696
9,1.69958
10,60.57454
11,106.40434
12,120.87913
13,71.91928
14,2.03802
15,38.45987
16,65.79388
17,106.80252
18,205.06744
19,125.64545
20,586.81881
21,257.16454
22,21.45808
23,4.4919
0,1.29653
1,36.74672
2,2.03302
3,3.38144
4,1.64857
5,72.53885
6,34.7863
7,12.91808
8,0.76786
9,1.76151
10,13.6371
11,120.11255
12,31.02266
13,229.49284
14,4.39457
15,4.22414
16,31.09205
17,23.27396
18,88.20383
19,695.37943
20,431.09276
21,92.39453
22,129.85883
23,5.37892
0,0.46003
1,0.29051
2,0.26607
3,2.98846
4,59.94332
5,79.91874
6,129.76387
7,10.33095
8,2.08761
9,1.39221
10,11.82083
11,48.02504
12,182.79319
13,43.5043
14,12.07787
15,27.38103
16,64.01383
17,78.07815
18,215.24816
19,404.01764
20,489.8635
21,547.57069
22,135.44634
23,49.12359
0,0.35387
1,0.72755
2,0.4676
3,0.42009
4,1.01464
5,44.06792
6,61.58496
7,1.06159
8,4.58746
9,42.11165
10,60.67204
11,31.9114
12,97.78488
13,75.17775
14,39.9703
15,35.9043
16,55.25064
17,280.24164
18,550.93645
19,486.21538
20,177.32409
21,600.54849
22,385.14902
23,253.3956
0,1.01063
1,0.81954
2,5.26972
3,2.94701
4,0.60432
5,32.4567
6,108.33241
7,34.0645
8,23.47729
9,120.62122
10,44.59096
11,114.91549
12,376.33702
13,284.54133
14,94.97131
15,286.46499
16,44.29509
17,198.24925
18,496.0013
19,199.7749
20,235.40801
21,209.79255
22,68.94871
23,61.07766
0,37.49433
1,6.35018
2,28.67038
3,0.52465
4,6.62621
5,30.71201
6,152.83218
7,151.71581
8,264.63186
9,343.57208
10,200.45265
11,99.23167
12,169.37427
13,122.25355
14,120.95263
15,264.83851
16,214.31744
17,158.13745
18,150.77881
19,173.90192
20,126.12038
21,66.57799
22,165.49237
23,34.39852
0,2.95643
1,0.40482
2,0.7453
3,0.96097
4,0.79775
5,216.33262
6,63.47721
7,3.53547
8,7.93827
9,7.94773
10,24.53331
11,76.192
12,46.0647
13,22.66021
14,8.84425
15,15.87056
16,30.82093
17,118.36347
18,69.81342
19,128.50072
20,280.74225
21,419.48193
22,190.89467
23,141.63583
0,5.84396
1,0.50097
2,0.47053
3,0.45252
4,1.3902
5,85.91565
6,163.37397
7,5.41886
8,2.74091
9,19.44308
10,100.14149
11,39.8071
12,100.94564
13,13.49077
14,105.53678
15,20.61333
16,37.46389
17,24.46894
18,162.34391
19,466.06483
20,153.04543
21,261.52989
22,97.68643
23,8.58857
0,25.26498
1,5.29439
2,1.54612
3,5.31948
4,3.26041
5,100.64877
6,122.71594
7,0.56719
8,4.84591
9,17.09317
10,8.02014
11,40.84879
12,56.31493
13,29.47191
14,6.72987
15,57.15598
16,32.61678
17,91.34746
18,206.70338
19,238.77001
20,324.8834
21,258.69898
22,152.30886
23,7.00875
