0,2.63658
1,13.16293
2,25.36683
3,1.66842
4,1.78151
5,8.90784
6,354.65967
7,6.42641
8,108.07079
9,20.21714
10,197.18906
11,61.85453
12,151.80926
13,129.04798
14,217.90948
15,1.15327
16,71.47099
17,80.94537
18,578.17162
19,143.67217
20,286.27278
21,105.07149
22,263.55801
23,56.8288
0,1.56119
1,2.12026
2,1.97257
3,11.16224
4,2.32136
5,14.71321
6,557.77218
7,111.79142
8,54.88438
9,52.79954
10,79.81688
11,197.67303
12,548.4229
13,475.13082
14,265.54094
15,18.6872
16,47.85213
17,716.95324
18,283.95086
19,243.464
20,638.25634
21,1123.84234
22,339.39437
23,124.39664
0,849.42064
1,1.18973
2,0.84808
3,1.11174
4,5.0273
5,81.36961
6,205.90756
7,9.62241
8,70.27858
9,17.65944
10,13.80684
11,30.37584
12,133.34325
13,65.88839
14,57.26351
15,17.15991
16,337.26404
17,416.01804
18,633.57801
19,233.43647
20,329.37563
21,602.22101
22,638.85191
23,433.7677
0,120.54818
1,168.36997
2,1.05199
3,1.09954
4,25.26086
5,77.36882
6,134.48089
7,3.26222
8,1.52322
9,401.64292
10,29.05805
11,121.27901
12,581.26008
13,160.18695
14,50.20633
15,14.96863
16,211.29553
17,21.48047
18,56.19174
19,475.70199
20,749.61131
21,407.23642
22,1304.50361
23,356.44217
0,171.68979
1,1.00158
2,1.2915
3,0.8909
4,12.98664
5,192.42456
6,38.11291
7,0.54418
8,22.40682
9,19.18609
10,54.13202
11,58.60199
12,32.21115
13,3.68436
14,55.42609
15,14.09259
16,78.96048
17,35.13384
18,149.2467
19,1124.24715
20,1030.80155
21,781.95357
22,627.49304
23,623.43958
0,5.51887
1,6.43058
2,1.01479
3,14.65877
4,4.1064
5,26.1884
6,101.16046
7,29.6617
8,30.23899
9,77.71595
10,166.059
11,184.54222
12,89.2991
13,208.37154
14,450.92031
15,275.10369
16,794.44351
17,738.38402
18,829.13474
19,1211.80211
20,909.49612
21,618.27543
22,337.49162
23,159.62353
0,146.13056
1,174.12377
2,34.07089
3,0.46465
4,128.49722
5,49.06485
6,38.7258
7,109.46234
8,472.9922
9,209.14284
10,224.06348
11,252.7895
12,279.31048
13,172.46889
14,59.20171
15,166.87394
16,225.20126
17,96.24149
18,247.84151
19,156.62673
20,304.38355
21,418.08688
22,242.0605
23,120.23902
0,19.09773
1,16.84937
2,0.45643
3,0.54316
4,0.62172
5,27.99141
6,143.40016
7,34.45936
8,77.95133
9,231.71817
10,69.48421
11,27.54809
12,68.08461
13,390.02782
14,96.7511
15,35.29134
16,159.90153
17,218.17327
18,474.95223
19,433.2306
20,86.03435
21,339.02724
22,449.82594
23,628.4164
0,269.94573
1,2.38183
2,0.56038
3,0.72098
4,0.48176
5,89.11533
6,212.78142
7,7.54736
8,11.14658
9,7.77269
10,17.25678
11,30.62565
12,42.40801
13,11.81685
14,8.06722
15,33.04436
16,61.8955
17,116.83747
18,410.69553
19,241.30802
20,164.57058
21,368.6826
22,848.31206
23,458.46385
0,55.19784
1,6.67363
2,0.5107
3,0.95981
4,114.2701
5,132.35617
6,561.05549
7,83.82064
8,64.50286
9,51.62908
10,99.98625
11,40.50882
12,198.69082
13,232.37036
14,79.93738
15,46.85891
16,40.14619
17,130.39357
18,885.80108
19,375.80618
20,559.33198
21,654.49312
22,974.33003
23,451.87828
