0,14.11635
1,0.96246
2,1.07481
3,0.85055
4,0.71691
5,35.46538
6,114.20058
7,17.51212
8,140.36209
9,178.11205
10,841.95998
11,14.90054
12,2419.45076
13,258.53078
14,230.01074
15,386.30032
16,82.71233
17,236.47494
18,675.31204
19,560.70722
20,815.44242
21,513.57486
22,210.39547
23,100.03389
0,22.85891
1,3.30015
2,1.15257
3,7.68433
4,0.56993
5,285.08541
6,171.3084
7,3.61806
8,31.17834
9,9.28979
10,39.89304
11,625.56368
12,856.72536
13,259.81649
14,73.89995
15,1466.76843
16,39.02217
17,363.83083
18,352.46727
19,313.20897
20,671.87257
21,630.89311
22,247.76752
23,6.03305
0,1.53249
1,1.1728
2,3.40454
3,1.52107
4,1.82026
5,147.57526
6,187.941
7,119.521
8,384.02926
9,148.3172
10,61.62904
11,128.05981
12,42.28624
13,361.20006
14,83.05923
15,121.42503
16,264.65195
17,144.59568
18,403.0256
19,408.98576
20,304.50486
21,178.66539
22,92.90824
23,28.55887
0,1.41891
1,29.86088
2,11.21116
3,3.53122
4,31.16366
5,111.1208
6,146.28325
7,8.70371
8,12.42162
9,28.52007
10,15.97613
11,21.0097
12,8.47814
13,25.51624
14,67.50347
15,59.0518
16,123.00383
17,384.07008
18,119.20476
19,231.71455
20,347.84544
21,249.52642
22,96.62264
23,25.41755
0,2.95234
1,1.6709
2,2.77201
3,1.71184
4,0.68051
5,72.66954
6,57.13255
7,18.49683
8,5.00455
9,8.80418
10,30.03754
11,75.24305
12,23.2345
13,13.00948
14,7.24128
15,11.91945
16,18.34069
17,263.24075
18,229.44167
19,144.3186
20,292.36484
21,529.99181
22,543.64539
23,410.75118
0,43.52578
1,0.72654
2,1.63547
3,0.67574
4,199.82626
5,145.4288
6,152.97548
7,6.70999
8,8.3687
9,46.2207
10,48.24073
11,125.9907
12,30.07745
13,18.13625
14,18.1866
15,9.56384
16,156.2894
17,99.31372
18,97.03447
19,164.95269
20,482.22759
21,460.69483
22,908.52917
23,184.77334
0,17.46527
1,3.1757
2,1.26064
3,23.5088
4,395.5634
5,100.28012
6,52.33381
7,37.52702
8,247.76592
9,389.39798
10,687.24497
11,491.41246
12,869.71686
13,1037.13938
14,617.91356
15,735.96554
16,649.57776
17,654.99199
18,744.68859
19,538.87455
20,933.02531
21,1905.01596
22,548.63933
23,987.75071
0,123.43942
1,0.94599
2,2.76124
3,6.57353
4,6.77807
5,70.28585
6,253.17741
7,73.00995
8,20.2242
9,10.37426
10,669.34805
11,532.22066
12,1007.59243
13,196.26302
14,141.88384
15,46.79783
16,330.59109
17,531.62768
18,670.85309
19,868.11179
20,768.94975
21,429.93086
22,120.80181
23,75.87411
0,11.10339
1,0.60986
2,0.40493
3,1.28053
4,1.9408
5,118.31886
6,134.51559
7,84.12943
8,23.95589
9,154.6316
10,501.32096
11,508.90332
12,768.622
13,697.97658
14,83.47223
15,41.2928
16,195.96947
17,140.49203
18,248.99528
19,735.04736
20,820.0356
21,318.32791
22,223.63449
23,324.4206
0,61.48361
1,0.77415
2,0.25787
3,0.48393
4,12.22517
5,245.59789
6,423.73132
7,121.85835
8,246.26449
9,5.74222
10,9.73683
11,38.41971
12,141.8983
13,129.31017
14,25.77401
15,44.09481
16,321.96422
17,81.01082
18,307.24214
19,650.18937
20,385.31765
21,890.7145
22,142.14096
23,65.95314
