0,0
1,19.78196
2,0
3,0
4,0.00033
5,1.94127
6,0.35615
7,9.71509
8,1.6328
9,0.14584
10,0.99385
11,155.83559
12,2.90512
13,21.98686
14,0.0294
15,10.93936
16,103.19952
17,6.8421
18,35.58373
19,18.23433
20,83.1112
21,17.04721
22,10.17984
23,6.76182
0,1.17925
1,0.11507
2,0
3,0
4,0
5,3.85555
6,0.04763
7,0.06138
8,0.09608
9,0.00065
10,0.09225
11,12.3679
12,45.78792
13,16.3828
14,25.4047
15,1.92852
16,86.05988
17,3.37296
18,77.83793
19,78.57023
20,100.13109
21,27.31062
22,67.80772
23,490.7144
0,5.40784
1,13.258
2,9.47826
3,58.51852
4,30.41185
5,22.4654
6,32.08756
7,23.10966
8,210.79209
9,9.68152
10,282.55462
11,24.95373
12,107.36704
13,14.42906
14,21.76978
15,35.86775
16,1.1356
17,15.7723
18,67.83268
19,172.0801
20,154.37304
21,42.83563
22,0.02894
23,154.82202
0,272.9518
1,13.59508
2,0.31434
3,4.16085
4,0.58375
5,11.22915
6,13.36613
7,0.27168
8,106.21434
9,136.19414
10,145.56376
11,144.75986
12,142.07114
13,192.40665
14,11.8997
15,29.50467
16,3.41321
17,77.22464
18,32.66661
19,140.76194
20,125.69593
21,111.70245
22,100.02653
23,188.1053
0,163.57019
1,0.4208
2,0.50015
3,0.14194
4,0.19331
5,0.84441
6,71.95777
7,70.7709
8,2202.11337
9,655.27617
10,33.16891
11,7.14993
12,18.56301
13,8.61828
14,65.95993
15,0.17713
16,5.44451
17,35.82441
18,130.65789
19,24.67519
20,31.60145
21,5.98437
22,0
23,2.77152
0,1.25747
1,15.98296
2,4.3671
3,3.86943
4,3.32325
5,9.76257
6,0.0702
7,6.19579
8,98.36817
9,0.00073
10,7.36608
11,43.40703
12,24.93471
13,0.72974
14,295.69059
15,94.60858
16,28.36309
17,248.79569
18,303.1324
19,154.07873
20,303.54363
21,273.70609
22,144.80554
23,16.06169
0,1333.01375
1,455.75081
2,4.87605
3,0.97198
4,0.29494
5,1.85587
6,12.76529
7,31.38548
8,33.18206
9,11.53211
10,290.58793
11,345.30244
12,176.84339
13,190.24026
14,317.18439
15,92.81742
16,21.80903
17,18.54919
18,79.85085
19,287.32274
20,140.48227
21,55.88319
22,232.8871
23,927.07278
0,73.44404
1,2.75878
2,3.93427
3,1.8136
4,2.12189
5,2.46417
6,1.79706
7,2.88415
8,171.19508
9,21.55649
10,2.49189
11,39.83265
12,132.91047
13,0.05031
14,0.7301
15,0.16837
16,0.51218
17,25.09236
18,21.47446
19,49.10175
20,75.01332
21,26.62927
22,37.56442
23,35.73022
0,0.13606
1,0.02017
2,0.01461
3,0.01028
4,0.04731
5,4.34304
6,14.50093
7,52.0439
8,307.63287
9,1.10108
10,0
11,0.05504
12,7.5498
13,29.43613
14,2.05435
15,0.21639
16,0.27628
17,38.6893
18,214.21714
19,63.55128
20,76.75929
21,35.69907
22,249.06506
23,1.02802
0,1.39444
1,0.28146
2,0.00193
3,0.00195
4,0.05488
5,0.66688
6,47.11481
7,1.2929
8,74.73966
9,12.85586
10,227.23667
11,59.45
12,4.13153
13,102.6836
14,3.10229
15,1.88932
16,1.1371
17,0.21715
18,0.06164
19,72.5615
20,228.44212
21,31.4548
22,53.4058
23,166.39396
