0,0.62042
1,0.52249
2,1.10567
3,0.5009
4,17.99582
5,31.51075
6,10.6693
7,35.47289
8,7.10739
9,30.73927
10,99.99406
11,347.44239
12,116.89314
13,233.19316
14,2102.51184
15,279.95538
16,88.30635
17,716.16128
18,93.255
19,98.98243
20,92.29473
21,46.14792
22,18.76206
23,1.71886
0,41.58498
1,3.53244
2,41.49017
3,2.91456
4,60.82438
5,82.43809
6,90.02345
7,23.29537
8,104.39958
9,50.22838
10,13.18712
11,61.74709
12,59.70764
13,10.93167
14,43.42101
15,56.0407
16,188.18883
17,796.47025
18,147.84506
19,788.20968
20,1028.16174
21,377.06658
22,427.58598
23,55.6006
0,2.74011
1,1.68695
2,24.65467
3,140.02433
4,9.86096
5,92.23854
6,31.72334
7,4.90049
8,44.91913
9,61.06162
10,135.56883
11,390.36962
12,130.39376
13,67.72733
14,13.74957
15,12.85566
16,9.00248
17,63.72663
18,154.49606
19,142.27335
20,118.00919
21,481.53595
22,149.55083
23,3.50913
0,0.83979
1,1.11056
2,11.21226
3,0.87473
4,0.2396
5,170.59652
6,478.11667
7,28.49099
8,25.22125
9,20.81528
10,94.96209
11,195.04333
12,61.62196
13,89.02419
14,137.29903
15,57.98819
16,11.25099
17,124.16338
18,96.48854
19,91.8786
20,686.31668
21,209.46802
22,308.13757
23,156.38775
0,21.7364
1,0.19327
2,1.80051
3,0.80238
4,113.1601
5,168.37604
6,21.2119
7,34.75057
8,117.10731
9,16.15057
10,14.73213
11,100.96123
12,29.19194
13,393.78236
14,433.81777
15,185.57973
16,326.6673
17,81.20796
18,435.14052
19,908.12265
20,1416.98628
21,324.6741
22,152.66517
23,41.38273
0,240.31244
1,76.03352
2,2.12666
3,1.21838
4,0.00827
5,43.37817
6,27.47607
7,29.66136
8,48.62465
9,3.9825
10,121.23025
11,26.1197
12,178.97984
13,209.69365
14,170.18349
15,43.25601
16,684.74048
17,131.65768
18,179.48897
19,413.45936
20,643.623
21,233.0612
22,422.27714
23,79.31568
0,224.80557
1,327.5726
2,35.63589
3,1.75568
4,5.2994
5,8.57444
6,26.71469
7,38.27978
8,194.60491
9,188.92072
10,339.97308
11,340.5964
12,137.16137
13,208.04734
14,185.33533
15,245.25293
16,511.68373
17,47.24418
18,441.22266
19,185.08943
20,1023.76122
21,778.62351
22,120.75017
23,163.08065
0,105.24566
1,0.10847
2,0.36802
3,8.15407
4,0.31351
5,3.89246
6,46.36225
7,148.7798
8,11.17346
9,46.52834
10,258.28044
11,236.74749
12,188.76863
13,101.37854
14,92.74662
15,83.94687
16,129.07203
17,24.24842
18,73.8415
19,193.89945
20,336.85889
21,273.77873
22,520.20452
23,166.44579
0,24.71437
1,4.34062
2,2.73692
3,1.20574
4,2.36475
5,278.20885
6,53.81308
7,102.78868
8,88.99319
9,116.88604
10,113.5258
11,57.76408
12,319.87961
13,3.19085
14,18.32122
15,12.94955
16,60.53175
17,251.20533
18,33.48429
19,141.88128
20,390.52274
21,633.31761
22,232.555
23,271.24091
0,0.89232
1,0.40289
2,0.22579
3,21.45866
4,1.07859
5,156.377
6,29.5131
7,137.99644
8,348.99177
9,64.75266
10,52.06238
11,258.37055
12,336.02389
13,26.45383
14,57.48159
15,95.39243
16,47.59733
17,183.13868
18,202.85032
19,945.38344
20,234.89834
21,293.55237
22,487.05202
23,367.8424
