0,3.37565
1,7.47019
2,3.88256
3,14.04557
4,12.94846
5,34.3576
6,338.34827
7,484.57649
8,772.73316
9,188.59642
10,103.62218
11,79.45108
12,74.85925
13,420.09103
14,652.54705
15,212.14551
16,160.0463
17,470.7589
18,142.43743
19,293.47797
20,288.69805
21,110.64556
22,94.08577
23,19.98006
0,1.10411
1,3.0984
2,14.89042
3,4.90777
4,148.9174
5,142.34721
6,254.10997
7,99.07516
8,44.04328
9,60.91182
10,80.6233
11,105.40277
12,213.54799
13,66.12252
14,271.89112
15,148.38011
16,360.48069
17,177.48916
18,144.17037
19,392.2022
20,68.24125
21,289.01066
22,9.62506
23,17.63816
0,16.02862
1,0.77562
2,1.04749
3,1.16369
4,6.99777
5,31.50815
6,101.6603
7,371.91469
8,734.44056
9,494.69251
10,74.69236
11,166.20518
12,153.66023
13,306.35652
14,253.229
15,100.36138
16,171.98926
17,376.31846
18,94.60604
19,218.39263
20,1157.85924
21,162.17608
22,73.57955
23,126.43608
0,129.89276
1,0.55281
2,56.35007
3,4.93799
4,11.27787
5,43.53547
6,35.94632
7,100.8303
8,105.91339
9,72.48522
10,67.82066
11,50.7661
12,61.09015
13,277.62078
14,403.21576
15,63.12837
16,106.26725
17,77.32085
18,168.19289
19,103.53196
20,137.80395
21,200.50842
22,89.93747
23,30.15555
0,1.26934
1,0.77085
2,8.85818
3,0.72357
4,4.3025
5,96.96339
6,253.34186
7,127.60592
8,89.44913
9,682.3655
10,619.92456
11,337.87163
12,40.16125
13,80.30449
14,138.96644
15,226.51434
16,104.04568
17,106.6552
18,215.14785
19,1404.57902
20,597.51061
21,287.67883
22,101.35517
23,136.52468
0,14.34345
1,0.28501
2,0.32614
3,5.20049
4,26.54483
5,54.84342
6,260.27261
7,210.20668
8,604.38368
9,304.13129
10,495.52397
11,363.24821
12,1061.21753
13,1205.87249
14,363.33396
15,363.60595
16,331.4154
17,396.03439
18,458.28775
19,1671.71834
20,524.00016
21,705.61541
22,252.09366
23,240.54796
0,188.70476
1,127.94832
2,0.90281
3,12.80766
4,67.55803
5,60.78579
6,272.03269
7,280.84613
8,724.17438
9,1291.4606
10,1958.46613
11,480.2727
12,225.95739
13,208.01915
14,151.99516
15,235.31187
16,598.74061
17,549.57336
18,831.19803
19,1091.73873
20,283.01842
21,379.89823
22,272.11065
23,169.2441
0,130.38021
1,17.98025
2,2.43039
3,0.97796
4,4.45583
5,56.60297
6,77.68389
7,146.08662
8,170.52706
9,128.87092
10,116.86115
11,73.50177
12,57.99679
13,132.91554
14,116.42129
15,163.55443
16,114.27015
17,171.43223
18,303.47676
19,817.00126
20,484.886
21,220.28198
22,69.83063
23,53.94571
0,0.80946
1,3.63263
2,0.31213
3,4.99442
4,0.28102
5,17.47299
6,44.20935
7,50.03135
8,96.54173
9,141.49013
10,79.13397
11,22.17494
12,74.02824
13,60.02808
14,36.08751
15,131.75497
16,128.90118
17,168.00807
18,156.66582
19,210.51466
20,76.48254
21,146.41743
22,447.43502
23,22.43147
0,19.7329
1,1.2828
2,1.05975
3,0.98479
4,24.4845
5,127.7989
6,112.69485
7,123.02711
8,121.62761
9,101.23382
10,236.26365
11,71.09041
12,66.37243
13,178.84282
14,25.02739
15,44.23289
16,217.84865
17,453.37887
18,426.93347
19,220.81318
20,1009.51005
21,238.14427
22,76.62631
23,53.25418
