1,0.0761719
2,0.117188
3,0.188477
4,0.300781
5,0.438477
6,0.587891
7,0.369141
8,0.478516
9,0.601563
10,0.455078
11,0.553711
12,0.650391
13,0.753906
14,0.852539
15,0.925781
