14.258
20.736
35.244
61.416
340.92
746.98
1387.9
1536.2
1594.8
1376.1
1030
732.06
1124
1215.7
1283.7
1618.2
1383.6
1080.3
1145
1103.2
785.05
681.61
434.63
193.37
112.48
37.152
146.07
265.38
477.42
548.53
581.59
507.25
455.11
329.49
426.19
444.84
623.07
680.3
895.77
865.31
931.24
1032.9
965.18
904.81
763.01
656.12
338.35
281.36
38.11
30.963
21.974
35.05
120.27
433.56
1053
1465
1501.4
1556
1371.6
1010
806
827.68
832.57
1020.7
841.78
812.35
1705.7
1697.4
1441.6
1468.5
1393.8
416.15
326.75
268.77
171.49
98.542
128.44
166.01
251.31
303.02
323.53
336.05
302.48
447.53
726.9
722.94
769.82
783.54
691.1
437.94
501.03
580.63
591.29
474.69
388.3
272.55
110.65
35.291
13.452
94.288
307.64
407.95
482.9
1055.7
1497.4
1568.9
1495
1487.3
1028.2
695.91
498.39
554.56
668.46
1737.6
2051
2206.1
2201.6
2135.2
960.81
456.31
213.58
132.35
39.449
73.661
293.28
470.57
976.72
1211.2
1583.5
1670.5
2389.3
2897.4
2947.4
2836
2809.1
2247.2
1615.7
2720.9
2856.4
3172.5
3050.9
2867
1614.3
1279.7
684.4
482.27
336.14
228.08
349.79
586.27
1187.2
2221.1
3824.1
4000
3953.6
3517.6
2555.1
1099.5
1199.5
1472.9
1999.3
2793.2
2833.5
2648.6
2414.2
1855
1043
819.07
500.21
271.17
131.97
69.646
120.08
241.43
384.65
489.75
540.65
537.12
462.71
430.94
420.42
459.86
494.3
590.13
734.2
1326
1597.4
1687
1601.2
1390.4
700.92
294.39
108.57
53.805
8.4724
22.549
56.825
98.825
176.16
295.44
347.53
328.92
349.19
318.34
229.31
273.76
363.91
443.3
524.93
672.28
625.59
640.38
876.42
763.03
601.87
538.35
415.56
38.428
40.163
131.45
225.56
328.59
430.5
495.34
586.96
551.82
503.96
552.29
487.92
325.7
449.67
776.59
986.16
1151.5
1966.9
1984.1
1665.8
1350.2
518.14
224.93
