16.6666666666667,60.8333333333333,19.1666666666667,1.66666666666667,0.416666666666667,1.25
9.58333333333333,62.5,9.58333333333333,12.9166666666667,3.75,1.66666666666667
19.1666666666667,55.4166666666667,20.4166666666667,2.91666666666667,0.833333333333333,1.25
10.8333333333333,57.9166666666667,17.0833333333333,8.33333333333333,3.75,2.08333333333333
10,53.75,18.3333333333333,9.16666666666667,7.08333333333333,1.66666666666667
12.5,55.8333333333333,19.5833333333333,5.83333333333333,4.58333333333333,1.66666666666667
7.5,27.0833333333333,26.6666666666667,25,10.8333333333333,2.91666666666667
12.0833333333333,55,17.9166666666667,7.5,2.91666666666667,4.58333333333333
8.33333333333333,59.5833333333333,19.1666666666667,7.08333333333333,3.33333333333333,2.5
7.91666666666667,46.6666666666667,16.6666666666667,19.1666666666667,5.41666666666667,4.16666666666667
